R,I,A,S,E,C,career,interest_label
2.4645848698926227,4.304571462105288,1.8310979405188728,3.3095094900736868,3.444186334759426,2.6673789211251786,Tech Lead,Technical
2.8894084860766167,3.936066481591895,2.377184362966105,2.7847453552038206,4.373371121405437,3.1874720042798472,Tech Lead,Technical
2.9465736949585253,3.52435060175174,2.37843763273166,2.5368312663431745,3.989359809921361,2.97302977853196,Tech Lead,Technical
2.896452428691359,3.805340138507343,1.5889616525191643,2.1915317813149606,4.701902366420176,2.7541382678713755,Tech Lead,Technical
2.9359439524412654,3.9328863080330296,2.547802168614374,3.96659711075882,4.079923709794343,2.921498665771541,Tech Lead,Technical
2.4382714964202936,3.2782057752936176,1.1130125351779494,2.6020775202382658,2.9545726013434424,3.539414976870056,Tech Lead,Technical
3.2115481219967124,3.87417974265761,2.554691990380395,2.4644219612983624,3.5900094723177225,2.0331033598491275,Tech Lead,Technical
3.387176847510106,3.5948293568453638,2.007847806637912,3.501288200287339,4.68542537774971,2.9854268242547146,Tech Lead,Technical
3.1921187181356783,3.54807487697817,2.8416866715037665,2.916924719850317,4.0401424759340605,2.796573463868387,Tech Lead,Technical
3.599624499206878,4.099796961541594,2.380467288706812,3.176979069989441,3.8897953083919976,3.464734280649796,Tech Lead,Technical
3.1726580972876905,3.519510469576383,1.5053943080953098,3.074413364515817,4.453728951193813,3.8197102742532016,Tech Lead,Technical
2.1113932712095984,4.012829924549361,2.244823831087498,3.1478345674973816,4.504663552516854,3.327766988245751,Tech Lead,Technical
2.50724990820983,3.4926041556546346,2.156227428075862,3.4952527122112627,4.071708776476347,2.211033465215861,Tech Lead,Technical
2.476414292341864,4.345757927932666,1.8256774545414336,3.058978651601644,4.532709019575879,2.398895476190022,Tech Lead,Technical
2.792878672049023,3.738563593313028,2.177701268263933,3.386444089135996,3.2598662715506093,2.9972318204168653,Tech Lead,Technical
3.434664552023106,3.072606774269582,1.9678037792801968,2.392107779608386,3.6792165482252335,1.747482705259239,Tech Lead,Technical
3.6963670593775135,3.822085436298244,1.5964040679820428,3.164133522728575,3.4788448836563752,2.431377735559353,Tech Lead,Technical
3.755164584906864,4.904331514163399,1.703968163858759,3.533677354958089,4.178020221994043,2.2930843541448254,Tech Lead,Technical
2.535934053075108,4.775549899598468,1.2866024835879115,4.140499669037429,3.7143189120441114,3.7904074531466168,Tech Lead,Technical
2.847218102678581,4.399951795750575,2.6975165700603445,3.6949769088405047,3.7078172346035143,2.5713059500504367,Tech Lead,Technical
2.959393995124433,3.349760189483011,2.1196320878052792,2.5896016738612424,4.541354886771458,2.714943791890931,Tech Lead,Technical
2.12887051525999,4.700457388084648,2.091684001665932,3.014567445210037,4.547197392473104,3.4357882511490785,Tech Lead,Technical
2.6190732279947877,3.77510919698692,1.443522374970331,2.2677739724375923,4.289296267457694,3.1960921550208408,Tech Lead,Technical
3.380414605761258,4.640802720747971,2.3872373974628363,3.431729738152629,2.9610193709139314,2.846507379037503,Tech Lead,Technical
3.482288247334993,3.415895631897392,2.045835691418882,3.259732220306753,4.221426746919243,3.18439815397915,Tech Lead,Technical
3.299456359522788,4.09037194746411,1.2685358963044933,3.253477767701747,4.142373280276872,2.275125774572273,Tech Lead,Technical
3.689867605543285,4.2669188498740205,1.3098258395112707,2.591387418013925,3.71797397912691,2.717618280599676,Tech Lead,Technical
3.146525094409221,3.511824124470869,2.5640683735609677,3.522901725683996,4.309658654799795,3.022120887696925,Tech Lead,Technical
3.468723757575769,3.862026138597996,1.6377555693083954,3.59505482280987,4.158771378509504,2.657971179709304,Tech Lead,Technical
2.7911288164792105,3.6317860081173663,3.011087429414302,3.0020492187252623,4.078885655626834,3.3606095239309703,Tech Lead,Technical
2.392319508696497,4.548273633143111,1.6960769346060736,3.9150081430575754,3.8436706349927032,3.518820007381593,Tech Lead,Technical
1.7516009414404563,3.412433461957015,1.8531964205011868,1.9846085009375545,4.300442224420702,3.1564790627181245,Tech Lead,Technical
2.5045861750700613,3.992020685067751,2.4032386149615625,1.948475241565013,3.363255491882672,2.832455850388328,Tech Lead,Technical
3.0118618133162376,3.970694289199228,2.444647392717856,3.2386056228276985,4.34831742028553,2.3050621335978176,Tech Lead,Technical
3.07241192739969,3.846428745381029,2.731035940834384,3.0871978186889497,3.6654730326419855,3.42625063797752,Tech Lead,Technical
3.281648897932324,3.58919916367976,1.8257551486154124,2.834276770195819,4.613730546139768,3.101620936939221,Tech Lead,Technical
3.363391239280086,3.753364139434959,2.1674001455697205,3.651680451464829,3.819461617374676,3.057577401918888,Tech Lead,Technical
2.3183468718811966,3.6172209550449854,1.8327785540010884,2.46958034552414,4.660986838760923,2.580996489879244,Tech Lead,Technical
3.3933992960586226,4.093418118765738,2.015425974255232,3.743081822482579,2.86969985153621,2.901897551588448,Tech Lead,Technical
2.459809831717279,3.0192897954334814,1.4026341331211545,3.0086187675015355,3.637326435396777,3.448306794912574,Tech Lead,Technical
2.8930770760293347,3.837630822639528,1.8398595247469536,2.9507527969352303,3.790760732528624,2.5743731512179187,Tech Lead,Technical
3.494592441988018,3.687952474805527,1.808236691826907,3.214702540045155,4.159370623078626,2.553280968826975,Tech Lead,Technical
3.3774909720553734,4.268835169919202,2.088987417093627,2.784341574709254,3.796634654739296,2.8991014484991955,Tech Lead,Technical
2.384084029436117,3.9803657757015216,2.4460510202234995,3.438185594917012,3.809574114361773,3.532041636362768,Tech Lead,Technical
3.9529522772647225,3.8418962323685855,2.3457573532160843,1.868595018654604,3.3709266359090044,3.04556051466676,Tech Lead,Technical
2.496633468740806,5.0,2.2989398436482764,3.482915823429065,3.9854867969197065,2.498395990068174,Tech Lead,Technical
2.74059485891256,4.12719023981318,1.6810423307954945,3.3355959958636,4.355707484602319,3.002490651969794,Tech Lead,Technical
2.0871824564915,4.857392466832979,1.8936635716552408,4.354638324235518,4.326267848176098,2.8950224616339715,Tech Lead,Technical
3.223910938249002,2.990357241460694,2.5130712016179837,4.283470618764738,2.9553832630783106,2.856295495087146,Tech Lead,Technical
2.947330938604237,4.437614314581532,3.0529878370827683,3.191441061297782,5.0,3.085216238442331,Tech Lead,Technical
3.225711909398115,4.164117783080127,2.610149891502543,2.7888394709448985,4.409143379380755,2.3846016968717865,Tech Lead,Technical
2.8577479476742957,3.681628188530596,2.043980779308971,2.841960125298109,4.566066846228488,2.560665952414179,Tech Lead,Technical
2.134342032094493,3.321358090144221,2.49708402315066,2.515221328341889,4.198922207760354,2.85260624837596,Tech Lead,Technical
3.412122027376628,3.884617147441695,3.3821742580585683,3.949058507909253,3.8423949097971537,2.773932705452507,Tech Lead,Technical
4.566163075404231,3.4605745193357054,1.9724882260408252,3.0112244598527136,3.9988310510927128,2.130644139734737,Tech Lead,Technical
3.2483012048379702,3.5148249543038417,2.7179945620845354,2.272017478782689,4.029732963687738,1.891939676524056,Tech Lead,Technical
1.922808146829638,3.580324020853684,1.6508949588314858,3.732863206494717,3.979704081869051,3.646203450455777,Tech Lead,Technical
2.810106702661661,4.303042591440166,1.6372623415405496,2.6032634654506994,3.089574930541053,3.1678769969256373,Tech Lead,Technical
3.1310417073500747,4.388656443642926,2.107459143570697,4.013097988596984,4.088013818338755,3.4959133571690604,Tech Lead,Technical
2.8379454585004487,3.5457649828493056,2.358847585093318,2.9554260060898296,4.416021522964811,3.1764682709223404,Tech Lead,Technical
2.603493336604922,4.537168938838514,1.5644050231076665,3.3126631316477524,4.640805555762927,2.807702580792421,Tech Lead,Technical
3.5779972268361577,4.198808417026596,2.425971889198132,2.581622154448707,4.107150116026874,2.2959593449877485,Tech Lead,Technical
3.855650257655232,2.9930008392077463,1.822624090185575,2.534145702900189,4.337350207601119,3.961972972964959,Tech Lead,Technical
3.327457549343763,5.0,1.31102991172058,2.349407933735717,3.5534428841923,3.060622347647953,Tech Lead,Technical
2.486538812358375,3.624168622847488,2.310241761963644,2.3804140584430917,3.4334019935149493,2.800730623504964,Tech Lead,Technical
2.8477784645803395,4.505007858610658,1.54968012601094,2.639860007939552,4.290835058139503,3.4006971618916912,Tech Lead,Technical
3.714362233563294,4.234560177432377,2.0651820299809134,3.287519203373077,3.8662935970557264,2.862616202812261,Tech Lead,Technical
2.1129448438606238,4.446707978344668,2.1057294725258737,3.3885196331841527,2.592094752761353,2.976449146053227,Tech Lead,Technical
2.572059246811184,4.750681252410117,2.3071084577419145,3.11711770540528,3.784033515329488,3.1986041550658237,Tech Lead,Technical
2.535907185310948,3.950137326157117,1.71081830650629,4.133244827490846,4.7349738780954205,3.5315237419914154,Tech Lead,Technical
2.254844488922921,4.432078556142026,2.093833337570969,3.6117300697580728,4.16119754756347,2.996641166980848,Tech Lead,Technical
3.1168921481682794,3.0971833541887275,1.6162983639161013,3.186667769351636,4.569694179203292,2.7247534418439407,Tech Lead,Technical
2.979596560068033,3.1995037776623048,2.72965540667688,3.5568708661165607,4.326051309283599,3.2034030938154454,Tech Lead,Technical
3.776274532573399,3.5974945043426416,1.0,3.5307598931282147,4.497156690854062,3.403252206955424,Solutions Architect,Management
2.734320059211567,4.844546565538694,1.205833664107952,3.393580759009086,3.4204767287353217,4.328322262268589,Solutions Architect,Management
2.29022922711456,3.010089317199657,1.363411980090434,3.717222584817245,3.873106962125416,3.726724659072771,Solutions Architect,Management
3.855424328123185,3.902608315442696,1.0,3.846978613220168,3.823207593485895,3.672986195327567,Solutions Architect,Management
3.407754112068544,3.644071922810442,1.0,2.3404206991439005,4.092698544188257,4.034048743601547,Solutions Architect,Management
3.484010137361572,4.428628268330866,1.275759004234791,3.197127846390506,3.963372943123829,4.3047779844979015,Solutions Architect,Management
2.4438339131655065,2.825516964072845,1.5809588356064466,3.3370802311239567,3.936506782860042,4.537279304222993,Solutions Architect,Management
2.6342512915267364,3.647253733958425,1.0,3.2838109875579424,3.2085209613926238,3.616519196608979,Solutions Architect,Management
3.144857511618068,3.3979244620386946,1.0,1.894216211442718,4.302903324700769,3.6560824033288606,Solutions Architect,Management
2.450359374929423,3.3524886370207123,1.0,2.20992220655428,4.971189838574334,2.807627691415507,Solutions Architect,Management
2.774690425106755,4.053453464645627,1.0,3.106065868646558,3.6001992125269195,4.765047231836575,Solutions Architect,Management
2.440561492945112,2.8243880293258403,1.0,3.1932473874068563,3.941037810225568,4.376066453991059,Solutions Architect,Management
3.250872308355483,3.681859825137398,1.0,2.807335612173387,4.942173041748326,4.345411157343685,Solutions Architect,Management
3.945843449589253,4.420389686170907,1.0,2.4903192565071675,4.100759835574372,3.969565413891885,Solutions Architect,Management
2.953176357330893,3.895450461550375,1.0,3.630419908267328,3.974773255391341,3.2928734419856798,Solutions Architect,Management
3.2408813545368225,3.572081915696736,1.2810703114853914,3.4408282302562303,4.5098182453346585,3.91954163667259,Solutions Architect,Management
2.793111135990741,3.687230819867665,1.0,2.991384967894541,3.8953284688041294,3.5873480920889174,Solutions Architect,Management
2.428107623098548,3.9456219538707087,1.0,2.4293165133590677,4.415285506710704,4.886046375412624,Solutions Architect,Management
3.481294106992112,3.639905994161978,1.0,3.7702144758437295,3.4131501786112537,4.391297563342612,Solutions Architect,Management
2.275958395928005,4.842018813715664,1.0,4.114521862261906,4.864031899320915,3.946784745209306,Solutions Architect,Management
2.640297313444795,4.097387735945457,1.0,2.799216518207204,3.170943372710852,3.7427232081727055,Solutions Architect,Management
2.44476043912188,4.275823853212618,1.4955356582987125,3.3703420019617982,4.171187544813754,3.573546466429549,Solutions Architect,Management
3.1027003863009552,4.396382571822188,1.0,3.0594932106975032,3.927269205365038,4.831183334805242,Solutions Architect,Management
3.425774067632262,4.304579805874195,1.0,3.086418663383792,3.922493285537715,3.918171444715064,Solutions Architect,Management
2.21829326362918,3.4561156888512152,1.0,3.5571778890952306,3.704737715080289,3.8000306364478655,Solutions Architect,Management
3.890545997643104,3.851588805416082,1.0,2.9423776089741294,3.3272474267977445,4.285899061707558,Solutions Architect,Management
2.6735619407078306,3.98496469148013,1.2221864822088988,3.971278794517696,3.3411149777268783,4.432491092533112,Solutions Architect,Management
3.434361628086984,3.680892613610364,1.2997519240259907,3.821718075645946,3.617514395393779,4.120734898567577,Solutions Architect,Management
3.2024006819698925,4.267089427476775,1.3846458803580064,3.083152414126087,4.256718093174001,3.5442631749381386,Solutions Architect,Management
3.082001746819779,3.761829367159743,1.0,2.7454277252815498,4.134728196099029,4.217898638185097,Solutions Architect,Management
2.3657704395386143,3.5311616416375644,1.3623281398466105,3.254074046307932,4.443551331023176,4.68391521358828,Solutions Architect,Management
3.268943554795299,3.792596186414564,1.0574247290409584,3.829948550463691,5.0,4.23154818287118,Solutions Architect,Management
3.2677770694056534,4.362854183498708,1.0118964229096814,3.581926951171312,4.504022646366425,4.177188223574408,Solutions Architect,Management
2.840990046997192,3.239651806311432,1.366206773807125,3.106429157613052,3.6311161346729497,3.4350398675026863,Solutions Architect,Management
3.3307164246916257,3.1993818391915174,1.1498205937219026,3.421775204584447,4.274946443208312,3.80463011282078,Solutions Architect,Management
2.375312757762543,4.293509619897595,1.6002615459767102,2.71363332262848,4.253454100146429,4.790757559365905,Solutions Architect,Management
3.169423548220805,3.8015599275611054,1.520426770031579,2.631219512921094,3.3509039924734885,4.40616059557299,Solutions Architect,Management
2.7969188682582184,3.841739492998158,1.0,2.763591302222958,4.701516713763433,4.8312493828918335,Solutions Architect,Management
3.8974893180723047,4.545060310588756,1.2331356298866187,2.2838572040334437,3.906237648549826,5.0,Solutions Architect,Management
2.782189210623673,4.757072237386137,1.0275179095152724,1.660928807073427,4.320242781834481,4.633127348089156,Solutions Architect,Management
2.975502015679728,4.616525502242707,1.0,2.3072178680503157,4.102432154042844,4.2385573639087655,Solutions Architect,Management
3.6782894342961394,4.3194622333742805,1.0,3.106522811037193,4.300363722644074,3.062883000651436,Solutions Architect,Management
2.9781832651309923,3.832208728030888,1.0,3.249388525876336,3.425159236721038,4.208439756001825,Solutions Architect,Management
3.2797455646044478,4.541881655130487,1.0,2.2473828908227262,4.139451803669506,3.856864383066149,Solutions Architect,Management
4.45132513124686,4.229249238121466,1.0290808558520907,2.9135860221617924,3.390969077280276,4.281940776477299,Solutions Architect,Management
2.960427486864601,3.9608431582852814,1.0472216627493276,3.110606264958623,3.130372177041239,4.418511503185466,Solutions Architect,Management
2.576777812592039,3.9309839012656864,1.6429524603326446,3.889724296135057,3.1497527806868044,4.015122413837324,Solutions Architect,Management
3.136456592583018,3.246234986904277,1.4012956822090823,3.0581313387070863,4.097079797847498,3.5412235408290327,Solutions Architect,Management
3.2064433216906743,4.419111978194969,1.0636489418629669,2.743032049518473,3.781965340976818,4.110197853562982,Solutions Architect,Management
3.0243986891903147,4.452411059559697,1.0,2.3908096986295875,4.179693038660251,3.761235073500648,Solutions Architect,Management
3.391840974518184,4.0037693152288005,1.3274066021824111,2.492841476634606,4.071693131614911,3.6503683963080418,Solutions Architect,Management
2.38981317346189,3.569446060964492,1.0,3.622347263511926,3.71452980025367,3.3642298748608885,Solutions Architect,Management
3.0657387112483345,4.014590330338837,1.0,2.9193882670769367,4.488113542998286,4.335352882699588,Solutions Architect,Management
3.2921151034368656,3.4081606077398847,2.443274030857661,3.525626105137111,4.258514281595436,3.4178441128013954,Solutions Architect,Management
3.4738650563670537,3.749435744850336,1.0,2.1596103619703584,3.3792584570297453,4.219273249413567,Solutions Architect,Management
3.5031173376352447,4.342452209897518,1.3254094983714744,2.9676167715201465,3.796646492316894,4.144447571782697,Solutions Architect,Management
3.410704161550137,4.002431127466796,1.6051260099567024,2.892465368091996,3.5098605323519743,3.9948188789794994,Solutions Architect,Management
3.0529861391297843,3.958984966361795,1.6403277804411305,3.4026509903620195,3.2845295056891453,4.767183507099143,Solutions Architect,Management
1.6292914695854137,5.0,1.0,2.90521613167425,3.96999188051318,4.19260271642009,Solutions Architect,Management
2.9998683993665787,3.933302405581367,1.654459154678093,3.282798039875425,3.52059807281462,4.370336957167862,Solutions Architect,Management
3.2620535015916694,3.7273631372093914,1.3960692131810806,2.9212136993884803,3.8891632639374496,3.875543441283533,Solutions Architect,Management
1.7859409715238004,3.7366503335326993,1.3565866210628006,2.9887943785481186,3.357406785072125,4.4823156275960185,Solutions Architect,Management
2.850699920228302,3.3892122546692383,2.103006230835508,2.473413702756122,4.439745755642855,3.615342949572698,Solutions Architect,Management
3.0679134172869107,3.548909518315912,1.0,3.2611012723357047,4.2026452725672,4.572324722109532,Solutions Architect,Management
2.9828090348520684,5.0,1.1341733337185178,3.283387340618606,3.320785377446386,3.692957842438735,Solutions Architect,Management
3.259839850257989,3.957886118793208,1.093841567517318,2.591753122142903,4.0609734867358105,4.059272945795868,Solutions Architect,Management
2.4097824900573803,4.321274922340296,1.0,3.092119040298842,4.88279634691275,4.340275268909541,Solutions Architect,Management
3.337149623018552,3.5512866625256576,1.8845310265764303,3.688359047301145,3.5782049885522165,3.7626183790925616,Solutions Architect,Management
3.627328022463344,4.8980736891583785,1.0,2.498144615137712,3.928106621788915,2.9144529852787424,Solutions Architect,Management
3.0095225801047114,4.592871757014993,1.0,3.0635534824875434,3.7091146475023433,4.819972974376959,Solutions Architect,Management
2.7151040689334742,4.759496543874292,1.0,3.3855879026670648,4.1259728091813495,3.93086366674285,Solutions Architect,Management
2.604735715473012,4.1615477106589465,1.0,2.655116887595931,4.7363613706878605,4.273765113746614,Solutions Architect,Management
3.321819475953601,3.8042007406938687,1.0,2.875711666324444,4.168619456250489,4.320901725921253,Solutions Architect,Management
2.9848743148442143,3.60367750290968,1.3802852285132745,3.016701934104168,3.2795818106145096,2.932352624960156,Solutions Architect,Management
3.148948587730237,3.585263100561148,1.2155310646982265,2.612190845568033,4.066592886247504,3.810799236018954,Solutions Architect,Management
3.875960405136652,4.475157828909322,1.673648450093915,3.012023884559533,4.411180469557441,4.0458250388005705,Solutions Architect,Management
3.734795683716863,3.963718967371863,1.0,2.0006892373730305,4.834155559782257,4.23925223707543,Solutions Architect,Management
3.272128425020871,4.744823921145791,1.0,2.820699392384096,3.8819650851924834,4.371137616603507,Solutions Architect,Management
2.653679887449558,3.399313128242605,1.0,3.5747090381360103,3.6287339530984415,3.7239912578390943,Solutions Architect,Management
3.3172490753639523,3.65052729588255,1.0,2.2091494131375504,3.971596301642271,4.248664215182611,Solutions Architect,Management
2.89887737807479,4.215221351904535,1.0,2.227348229515946,5.0,4.61639213606834,Solutions Architect,Management
3.3844859459492587,3.67013766463278,1.0,2.9991613414332,4.657173056858262,4.201391383222546,Solutions Architect,Management
3.2629569006439008,3.91617253244125,1.3963325334200425,3.1511613737156368,4.0220113663728405,3.628457913906865,Solutions Architect,Management
2.943214128949184,3.460233648110022,1.0,3.044455678982449,2.797740807696843,3.884830230449748,Solutions Architect,Management
2.412059897697704,4.249319662758348,1.3185798717754973,2.7868300911673414,4.274511043560958,4.29553346816753,Solutions Architect,Management
2.885142080294116,4.767143487651829,1.0,3.735682851626583,3.887400285408397,3.5783368233870165,Solutions Architect,Management
2.824225762097809,3.450305386135338,1.392278933694601,2.198615510962362,4.694804276884413,3.53206639912677,Solutions Architect,Management
3.418326685922977,4.012112930530234,1.135407641524798,2.704978314361318,4.176404000166566,4.067487144275432,Solutions Architect,Management
2.2710444659153364,3.5187499985333712,1.0,2.6225017409367752,4.626405472691825,4.003507091923749,Solutions Architect,Management
2.610664326180059,3.75461508799848,1.0,2.855975263997467,3.4623352976402,3.5930344447013405,Solutions Architect,Management
3.383303455582105,4.092671551683456,1.0,3.00131140865755,3.977219621712295,3.895434447634178,Solutions Architect,Management
3.25855241935374,4.221579992923963,1.0,2.9342189070453784,3.247090300329617,4.3177886017278535,Solutions Architect,Management
3.3838332784251417,3.694610551179152,1.0,1.944279851438877,4.486394907046013,4.354836870125701,Solutions Architect,Management
3.5750426308687637,4.74327207016855,1.0,3.444022100819221,4.73965222220923,3.252711064485382,Solutions Architect,Management
2.914394394077143,3.818299008385288,1.427730932095749,1.80302946682796,4.907978848116097,3.9437314679027033,Solutions Architect,Management
3.458047201008573,3.9698813811542046,1.246062525489837,1.839290870691925,3.8075588135996448,4.423880605671839,Solutions Architect,Management
3.1443661733568478,3.1815794536366213,1.0307124469383064,2.5906288370692474,3.547290374413281,3.2396528633416413,Solutions Architect,Management
3.309351310953565,4.556507221967817,2.0600715670814225,2.262975804128536,4.383686080613238,4.416585685210454,Solutions Architect,Management
2.709747661390996,3.5412108072953346,1.0,2.7363233782698924,4.101310797927975,4.680056005253406,Solutions Architect,Management
3.5526691690050582,3.1922915278656685,1.0,3.6498201871547353,3.634453583702466,3.971542918294912,Solutions Architect,Management
2.147355532692957,4.576516707756474,1.0,2.17859470960669,4.525408530418352,4.960030839783278,Solutions Architect,Management
2.8546944576375424,3.976568594068588,1.454139779891494,3.1447239073486912,3.813390910311668,3.7572731893071536,Solutions Architect,Management
2.2166010212575085,4.11647088606011,1.0,2.78107691044366,3.4990926022188056,3.549734573353285,Solutions Architect,Management
3.30918846025335,4.440831824204524,1.0,2.7837602133768105,3.573175976692898,4.468410021787129,Solutions Architect,Management
3.015497884827953,4.183950489663633,1.1792350650467314,2.8461491897330315,3.4173199500782894,3.50193342215704,Solutions Architect,Management
3.5639427663237258,3.637157842574714,1.0,2.432804732314395,3.3919667405367964,3.615417501485639,Solutions Architect,Management
3.844203592122229,4.329018695596215,1.0,3.5414383972759977,3.9238505633517766,4.677170023495919,Solutions Architect,Management
4.105865175198106,4.514080869633096,1.0472754776112887,3.34965493675818,4.007535609641106,3.082000818012479,Solutions Architect,Management
2.6726872928939778,3.5242042021733915,1.0,3.896835716319722,4.561074871427329,4.220442400720824,Solutions Architect,Management
3.406171475225679,3.053943257047072,1.3640918565447646,3.469812158101084,2.8801264061563585,4.3826183768897,Solutions Architect,Management
2.287963178666457,3.014997321776984,1.6631591084297892,2.496475476193829,3.6420266303078113,4.494802271378672,Solutions Architect,Management
2.8473808638737994,3.909917313135459,1.0,3.173799385487393,3.886832791804662,4.05706303717955,Solutions Architect,Management
2.748220937293647,4.175909794939681,1.1569215159522837,3.948942918842091,3.809374525163149,3.9079172410975103,Solutions Architect,Management
3.1194121629685205,4.48221782215736,1.0,3.051788260887534,2.7460869819724665,3.8642340416388015,Solutions Architect,Management
3.5363635150496804,3.6369287818263407,1.088418807642656,2.735547212808199,3.5702989011331585,4.485742999134051,Solutions Architect,Management
2.477370655077173,4.146482646931546,1.1541758103830797,2.574100241480688,4.077842628478814,3.5325260812660115,Solutions Architect,Management
3.260895937454579,3.342527142678553,1.0,2.87361417017105,4.556477669105335,4.070021535855946,Solutions Architect,Management
3.4775067450560297,4.277345524244939,1.2741515004478794,2.8340334048849662,4.510452941762443,3.821914795348999,Solutions Architect,Management
2.135087260034946,3.8926064157665534,1.226738202322034,2.196687140643593,3.557448820639807,3.384705779911322,Solutions Architect,Management
3.393358552354482,4.836431318506248,1.0,3.265765181534129,4.252759682949861,4.776898473219981,Solutions Architect,Management
2.6737235480236965,3.890060517620838,1.0,3.037683620020132,5.0,4.0154055575986565,Solutions Architect,Management
2.57264467369647,3.4227513865534407,1.6263225036565234,2.5703727480109606,4.331793479599548,3.660154335370686,Solutions Architect,Management
2.366653631708414,4.302599800150911,1.0,3.2127128196194468,4.249641470423022,4.2731326225062345,Solutions Architect,Management
2.8659256580284067,4.3430917782523535,1.0,1.772954874467933,4.353446086560054,4.082795252418735,Solutions Architect,Management
2.6949608779930143,3.2644236190124776,1.0,3.025871674104486,4.8243929828649765,3.93072129178451,Solutions Architect,Management
2.8193323066542275,3.987816078752079,2.089602555954385,3.375952113326566,3.5332123741498056,4.014051951951052,Solutions Architect,Management
3.1662184555774706,3.4718305667105778,1.3795683111712798,2.5910956014278232,3.2445271163299645,4.038066776919889,Solutions Architect,Management
2.9589220702548222,3.9994890488986528,1.0,2.6874436910644794,4.564223330184555,4.220542807500374,Solutions Architect,Management
2.5216269617113576,3.0246515527899462,1.0,3.0786495360800954,3.6840341408227792,3.645174897411589,Solutions Architect,Management
2.7054197805346685,3.963646218631856,1.3923139564791744,2.9997903980271534,4.030968510758825,3.88756981805859,Solutions Architect,Management
2.7503215839226307,4.447120435659965,1.371201033922098,4.022639958833025,4.3052821491946265,3.7507928390962686,Solutions Architect,Management
2.5476743454449053,4.476472630355808,1.0,3.404868343261036,3.620043003053693,4.17457919189364,Solutions Architect,Management
2.470124392566819,4.389942677166041,1.0,3.136478664753351,3.9010800328864943,4.05090321861313,Solutions Architect,Management
2.802098082919183,3.7903700263145046,1.0773906020048858,2.4989308109550743,3.4959889691666617,3.820725250180794,Solutions Architect,Management
2.8012649301404964,3.4973017680978127,1.4621073464573324,2.832763290784197,3.886668898501944,3.3362358370152267,Solutions Architect,Management
4.035817927306059,5.0,1.0,3.613043190584549,3.954093308131205,4.801884796406553,Solutions Architect,Management
3.168116543200193,4.049881084383699,1.0,2.560697013286658,4.010260334787471,4.099333126351989,Solutions Architect,Management
2.392583143031308,3.6356142356618606,1.2767235086254098,2.3083946351333213,4.066864861861769,4.618976765744527,Solutions Architect,Management
3.1927348145559105,4.167743371582988,1.0,2.589043611791052,5.0,3.700419041227034,Solutions Architect,Management
3.632238104773534,3.6945795553218583,1.0,3.2577934226767598,4.050346507997005,4.19075622550054,Solutions Architect,Management
2.5908048726365065,3.4318649052656216,1.0,2.733840929268817,3.885359308971295,4.518637690319911,Solutions Architect,Management
3.043670728012524,4.242298551254293,1.070800506290066,2.442282873235612,4.008634763002824,4.065391055095768,Solutions Architect,Management
3.379961610670654,3.465705965178268,1.0,3.0881319075852485,4.17692500079419,3.910307596841476,Solutions Architect,Management
3.0140104503633958,4.439386189291403,1.0,2.8606795789207102,4.039518222306916,3.3900926604153288,Solutions Architect,Management
2.9240513874761227,3.968128341332897,1.818521107160137,2.85094217118577,4.100005619972234,4.459308802694872,Solutions Architect,Management
2.5812576373447857,4.687870193438084,1.881935116028639,2.9855518561756624,3.73028696927031,4.813559712195194,Solutions Architect,Management
3.3978154363840742,4.040984602331919,1.7134219098078511,3.66049609427466,3.831871523020888,4.124364926649575,Solutions Architect,Management
3.2883962439629784,4.014365014943926,1.0,2.530870248150877,3.3208686072698863,4.246462151512002,Solutions Architect,Management
2.407823841438128,4.096209035408715,1.9159519131375784,3.713885092456073,3.0812916765330107,3.360649264614497,Solutions Architect,Management
2.611741787910071,3.415488155390316,1.0,2.99457983013738,4.352550274708282,4.477017019361444,Solutions Architect,Management
2.7627619146280957,3.864048149842204,1.1778386225623776,2.9457572190804253,4.405303388047901,4.215182431417257,Solutions Architect,Management
2.8118477882429853,3.0716818441732783,1.7495158027409967,2.656958855277839,4.17877932286513,3.0417041656404518,Solutions Architect,Management
2.994341708307098,4.050130980431099,1.074301036273831,4.506896641358998,3.684440813103284,4.410332113478346,Solutions Architect,Management
3.261616226104689,3.660680503666207,1.402834701590465,2.917839531534599,4.437621608788359,4.980481311710857,Solutions Architect,Management
3.07539944531705,3.859437385465775,1.5257780919052064,3.6983265829671703,3.558371230303975,3.7735214552309615,Solutions Architect,Management
3.337711635920631,3.93398399479264,1.0,3.2703474139476976,4.335744857853387,3.832807122051512,Solutions Architect,Management
3.030674382665618,3.7117134655269406,1.0,2.751467696685906,4.0369661750879535,3.262455389265352,Solutions Architect,Management
2.7879935343739204,4.043915065296369,1.5973299550624338,2.843703822599734,3.3770488249453887,3.895169993651136,Solutions Architect,Management
2.716715347954955,4.276089277528682,1.0,1.6447166892103646,5.0,4.071181645795465,Solutions Architect,Management
3.044595755154289,3.229295014001484,1.0,2.954025521163484,4.16808566615582,4.351057069588376,Solutions Architect,Management
3.11871882865913,3.4070288984159327,1.0,2.949888825310897,3.733012664695436,3.368714137943857,Solutions Architect,Management
3.414029112052813,3.212211625410006,1.3084844197282912,2.294931012491259,4.067044342791665,4.466987161009311,Solutions Architect,Management
